-3322, -14249, -3613
-2341, -15290, -4215
-35, -11166, -3054
1319, -11212, -759
899, -16286, -430
2158, -18975, -925
4790, -21812, -657
4079, -28068, 157
4706, -32268, -674
4892, -29702, -1164
4020, -28175, 410
3234, -28574, 258
1023, -26005, 335
395, -25926, 276
10, -29838, 1843
-1304, -29979, 1459
873, -31595, 1348
839, -29596, 917
2546, -29389, -349
2633, -31126, -1307
1947, -29941, -1351
2259, -28230, -857
-183, -24846, 644
27, -22341, 2047
-488, -18412, 3143
-2823, -12622, 2256
-3201, -10249, 3704
-2530, -9567, 1704
-2026, -5410, 1017
-1810, 720, -648
-773, 3926, -640
816, 4609, -616
713, 1737, -419
274, 187, 341
41, -38, -16
-251, 759, 70
176, 1831, 12
-163, 1010, -67
530, 266, 420
-71, 138, -490
70, -221, 167
-62, 517, -38
3, 59, 43
319, 91, 147
35, 498, 190
1068, -832, 464
2269, -2012, -356
1532, -3072, -374
1476, -1525, -469
2468, -636, 194
2204, 846, 588
1267, 1707, 276
-250, -1204, -384
635, -2378, 118
649, -618, -731
-780, -1662, -1076
-513, -1906, -1233
-792, -1894, -2295
2587, -3479, -2568
5688, -3420, -2086
4211, -3527, -1650
945, 509, -843
-1392, 3621, 484
-5111, 2912, 2147
-4510, -113, 2139
-3297, -133, 2626
-903, 458, 1059
-31, 3611, -108
2, 2046, 108
9144, -1185, -291
4641, 7869, 1787
5584, 7534, 1116
855, -2040, -25
-1520, -216, -454
-161, 1596, -589
-2318, -1975, -3153
-1716, -349, -912
-1717, 664, 606
-2259, -2806, 434
-954, 11772, 1187
-1763, -23, 301
-124, 4668, -46
-3, 737, -249
-29, 449, 12
14, -209, -1
-18, 32, -3
-30, -7, 10
13, -58, 31
-4, -30, 17
-5, 4, 6
-18, -27, -245
-17, -6, -8
-232, -52, 18
-29, -49, 255
-9, -34, -4
-11, -26, -2
-32, -34, 17
-20, -32, -231
0, -19, -256
-18, 217, -6
-22, -44, -23
-33, -14, 9
-25, 12, 244
-23, -21, 10
-10, 8, -15
-14, 7, -238
8, -254, -25
-6, -3, 8
-29, 12, 1
-9, -25, 243
-25, 254, 10
-15, 10, 5
-31, -12, 248
-20, -34, 22
244, 15, 12
-19, -21, 13
-47, -21, -19
-249, -17, -24
-252, -12, 8
-1, -9, 28
-35, -2, 8
-12, -30, 9
-15, 5, 36
-9, -15, 24
-7, -7, 41
-38, -45, 12
-7, -21, -9
-18, -19, 1
-12, -36, 246
1, 243, -2
25, -13, 17
-24, -18, -14
0, -43, 6
-43, -38, -6
-25, -46, 26
7, -10, 9
248, -21, -25
-19, 9, -8
-25, 0, 27
-6, -15, -23
-17, 11, -9
-5, -36, 4
-51, -16, 5
-24, -33, -5
-35, 21, 1
0, 11, -5
-4, -16, 31
-253, -7, -2
-26, -31, 61
-10, -5, -21
3, -4, -30
-22, -58, 16
-25, -53, -12
-10, 10, 24
0, -37, 25
-38, -17, -37
-26, -21, -15
-27, 6, 6
-24, -26, 27
-18, -5, 1
-13, -13, -246
5, -45, 31
-8, -44, -31
-5, -22, -10
18, -28, 29
-248, -17, 15
23, -30, 27
-24, -3, 0
