2, -61, 44
15, -63, -3
-13, -39, -3
-11, -55, -11
-11, -6, 2
5, 21, -3
-24, 8, 10
-17, -24, -6
-16, -25, -2
-16, 33, 6
1, -16, 35
-22, -19, 8
8, 7, 13
-14, -2, 240
-22, 15, -3
-29, -28, 13
-6, -31, 254
-39, 4, 1
17, 228, 39
-30, 12, 21
-28, -19, 7
-8, -25, 10
-23, -26, 5
-27, -31, 5
-25, -37, -10
-8, -14, 30
-33, -39, 25
10, -20, 9
-17, -49, 29
-28, 219, -4
-28, -11, 7
-34, -12, 22
-10, -12, -7
-6, -22, -7
-4, -17, -1
-12, -22, 8
224, -31, 28
-37, 8, 24
-15, -1, 37
-24, -48, 4
-10, 29, -29
-24, -2, -16
-23, -38, 15
-11, -50, -3
-12, -19, -5
18, -254, -13
-17, -24, 8
2, -35, -253
-2, -50, -255
-27, -10, 11
1, -33, -8
7, -58, 29
8, -42, 5
3, -49, -20
-17, -20, 2
0, -255, 22
-31, 23, -1
0, -2, 17
-36, -19, -8
-251, -51, -3
-11, -40, 14
239, -14, 1
244, -33, 7
-13, -31, -5
-3, -20, 22
-26, -19, -11
-20, -42, 25
-25, -27, -19
2, 15, -8
208, -18, -26
-11, -12, -1
-8, -24, -13
-22, -7, -14
-11, -41, 28
-34, -10, 18
-20, -2, 5
-10, -1, 13
-10, -36, 34
-10, -38, -1
2, -24, 18
-6, 1, 2
-29, -20, 12
-11, -33, 28
-1, 10, -31
-10, -22, 10
-13, -34, -230
-39, -32, -2
4, -34, -1
-15, 0, -11
-12, -14, 3
-18, -40, 235
-30, -10, 247
-11, 5, -39
6, -27, 9
1, -249, -1
-19, -23, 11
2, -12, -7
-9, -16, 15
-253, -24, 15
-5, -18, -15
-17, -59, 20
-24, -20, 13
-3, -3, 0
-39, -27, 16
-4, -9, -19
-42, -8, 6
224, -15, 26
-19, -14, 28
-15, -52, 241
-16, 29, -236
-16, -36, 15
-21, -14, -245
-3, 12, 8
-19, -56, -19
-5, -21, -25
-9, 8, 10
-231, -48, 34
-4, -30, 11
-18, -35, 18
-9, -22, 19
-41, 11, 245
0, 20, 21
-6, -16, 5
-23, -64, 30
-25, -23, 12
-22, 0, 10
-16, -21, 11
-25, 26, 18
-1, -8, 16
-20, -35, -4
-3, -46, 10
-16, 244, -29
14, -24, 19
-28, -17, 32
-33, -2, 8
-38, 225, -2
-40, -26, -2
-245, 4, -14
11, -50, 8
-51, -16, -14
-2, -20, 20
-254, -46, -2
-38, -41, 0
-16, -39, 33
-2, 5, 4
15, -9, -3
