timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,
"202.681","0.546467","0.654549","0.179118","403","-219","-409",
"202.727","0.778546","0.596266","0.119905","403","-219","-409",
"202.773","0.790923","0.681221","0.083391","420","-219","-397",
"202.819","0.844559","0.605157","0.041942","420","-219","-397",
"202.864","0.862094","0.601205","0.098194","391","-208","-391",
"202.911","0.853842","0.504396","0.103128","391","-208","-391",
"202.958","0.853842","0.545886","0.162341","409","-231","-403",
"203.004","0.875503","0.296948","0.043916","409","-231","-403",
"203.05","0.884786","0.504396","-0.01431","409","-231","-403",
"203.097","0.903352","0.518226","-0.016283","397","-213","-391",
"203.144","0.890975","0.483651","0.019244","397","-213","-391",
"203.19","0.925013","0.487603","-0.002467","373","-208","-409",
"203.236","0.968334","0.494517","-0.047863","373","-208","-409",
"203.282","0.936359","0.407587","-0.15642","338","-154","-379",
"203.328","0.969366","0.398696","-0.069575","338","-154","-379",
"203.374","0.917793","0.471797","-0.14063","332","-172","-360",
"203.42","0.875503","0.421417","-0.186026","332","-172","-360",
"203.466","0.961114","0.455003","-0.274845","332","-166","-324",
"203.512","0.910572","0.47476","-0.183065","332","-166","-324",
"203.558","0.918824","0.431295","-0.362676","332","-166","-324",
"203.605","0.871377","0.4797","-0.268923","367","-172","-348",
"203.651","0.847653","0.500445","-0.347873","367","-172","-348",
"203.697","0.828056","0.490566","-0.244251","420","-196","-366",
"203.743","0.765137","0.514274","-0.374519","420","-196","-366",
"203.79","0.766168","0.589351","-0.407086","432","-208","-366",
"203.837","0.714595","0.542922","-0.446561","432","-208","-366",
"203.882","0.780609","0.579472","-0.454456","480","-213","-354",
"203.928","0.713564","0.558728","-0.582749","480","-213","-354",
"203.974","0.711501","0.531068","-0.434718","491","-237","-324",
"204.02","0.65477","0.514274","-0.484062","491","-237","-324",
"204.066","0.669211","0.513287","-0.637028","491","-237","-324",
"204.112","0.645487","0.536995","-0.607421","539","-237","-317",
"204.158","0.57638","0.558728","-0.589658","539","-237","-317",
"204.204","0.609386","0.482663","-0.666634","545","-231","-281",
"204.251","0.566065","0.506372","-0.689332","545","-231","-281",
"204.297","0.566065","0.495505","-0.634067","527","-213","-256",
"204.343","0.503146","0.455003","-0.771242","527","-213","-256",
"204.389","0.480454","0.476736","-0.669594","521","-184","-207",
"204.435","0.461888","0.428332","-0.768282","521","-184","-207",
"204.482","0.453636","0.470809","-0.503799","539","-154","-195",
"204.528","0.441258","0.393757","-0.832429","539","-154","-195",
"204.574","0.425786","0.490566","-0.79098","539","-154","-195",
"204.621","0.44229","0.398696","-0.800849","539","-137","-158",
"204.667","0.383497","0.43821","-0.810717","539","-137","-158",
"204.713","0.383497","0.423392","-0.842297","539","-154","-146",
"204.758","0.310263","0.441174","-0.493931","539","-154","-146",
"204.804","0.324703","0.414502","-0.774203","533","-166","-159",
"204.849","0.382465","0.390793","-0.817626","533","-166","-159",
"204.895","0.352553","0.514274","-0.813678","527","-160","-152",
"204.942","0.401031","0.437222","-0.818612","527","-160","-152",
"204.988","0.386591","0.464882","-0.723872","271","-154","-158",
"205.034","0.373182","0.453028","-0.779137","497","-154","-158",
"205.081","0.382465","0.446113","-0.789993","497","-154","-158",
"205.127","0.467045","0.505384","-0.729794","379","-119","-214",
"205.174","0.439195","0.535019","-0.769269","379","-119","-214",
"205.221","0.532027","0.546873","-0.998224","273","-60","-262",
"205.267","0.472202","0.562679","-0.786046","273","-60","-262",
"205.312","0.474265","0.487603","-0.718938","243","-24","-256",
"205.358","0.489737","0.466858","-0.785059","243","-24","-256",
"205.404","0.447447","0.47476","-0.798875","261","-30","-256",
"205.449","0.568128","0.239652","-0.795914","261","-30","-256",
"205.495","0.422692","0.441174","-0.773216","261","-12","-214",
"205.541","0.424755","0.460931","-0.789993","267","-12","-214",
"205.587","0.43507","0.421417","-0.823547","267","-12","-214",
"205.633","0.390717","0.423392","-0.834402","267","0","-201",
"205.679","0.43507","0.418453","-0.786046","267","0","-201",
"205.725","0.402063","0.505384","-0.777164","273","-12","-195",
"205.771","0.379371","0.546873","-0.800849","273","-12","-195",
"205.818","0.380402","0.567618","-0.805783","255","-18","-213",
"205.864","0.353584","0.58046","-0.739662","255","-18","-213",
"205.91","0.345333","0.591327","-0.729794","296","-24","-226",
"205.956","0.3082","0.647634","-0.768282","296","-24","-226",
"206.002","0.260753","0.700978","-0.671568","296","-24","-226",
"206.048","0.338112","0.702954","-0.58571","290","-60","-244",
"206.094","0.238061","0.666403","-0.674529","290","-60","-244",
"206.141","0.274162","0.719747","-0.628146","296","-95","-269",
"206.187","0.295823","0.697027","-0.6015","296","-95","-269",
"206.233","0.249407","0.710856","-0.616303","308","-101","-287",
"206.279","0.275193","0.768152","-0.549196","308","-101","-287",
"206.325","0.243218","0.75037","-0.591631","320","-101","-305",
"206.371","0.213306","0.762225","-0.612356","320","-101","-305",
"206.418","0.276225","0.773091","-0.532419","308","-125","-317",
"206.464","0.248375","0.759261","-0.550183","308","-125","-317",
"206.51","0.238061","0.812605","-0.526498","308","-125","-317",
"206.556","0.237029","0.808654","-0.521563","308","-119","-336",
