timestamp(ms),AccelX,AccelY,AccelZ,Accelx,Accely,Accelz,
"1739559432.315",,,,,,"-784",
"1739559432.321","-7417.2",,,,,,
"1739559432.323",,"5600.989",,,,,
"1739559432.325",,,"-36330.7",,,,
"1739559432.326",,,,"65",,,
"1739559432.328",,,,,"116",,
"1739559432.33",,,,,,"-784",
"1739559432.338","-7417.2",,,,,,
"1739559432.339",,"5600.989",,,,,
"1739559432.341",,,"-36330.7",,,,
"1739559432.342",,,,"65",,,
"1739559432.344",,,,,"116",,
"1739559432.345",,,,,,"-784",
"1739559432.352","-7417.2",,,,,,
"1739559432.355",,"5600.989",,,,,
"1739559432.356",,,"-36330.7",,,,
"1739559432.357",,,,"65",,,
"1739559432.359",,,,,"116",,
"1739559432.361",,,,,,"-784",
"1739559432.367","-7417.2",,,,,,
"1739559432.369",,"5600.989",,,,,
"1739559432.371",,,"-36330.7",,,,
"1739559432.372",,,,"65",,,
"1739559432.374",,,,,"116",,
"1739559432.376",,,,,,"-784",
"1739559432.383","-7417.2",,,,,,
"1739559432.386",,"5600.989",,,,,
"1739559432.387",,,"-36708.16",,,,
"1739559432.389",,,,"65",,,
"1739559432.39",,,,,"116",,
"1739559432.392",,,,,,"-790",
"1739559432.398","-9140.177",,,,,,
"1739559432.4",,"4733.496",,,,,
"1739559432.402",,,"-36708.16",,,,
"1739559432.403",,,,"24",,,
"1739559432.405",,,,,"93",,
"1739559432.407",,,,,,"-790",
"1739559432.414","-9140.177",,,,,,
"1739559432.415",,"4733.496",,,,,
"1739559432.417",,,"-36708.16",,,,
"1739559432.419",,,,"24",,,
"1739559432.42",,,,,"93",,
"1739559432.422",,,,,,"-790",
"1739559432.43","-9140.177",,,,,,
"1739559432.432",,"4733.496",,,,,
"1739559432.434",,,"-36708.16",,,,
"1739559432.435",,,,"24",,,
"1739559432.437",,,,,"93",,
"1739559432.439",,,,,,"-790",
"1739559432.445","-9140.177",,,,,,
"1739559432.447",,"4733.496",,,,,
"1739559432.449",,,"-36708.16",,,,
"1739559432.45",,,,"24",,,
"1739559432.452",,,,,"93",,
"1739559432.453",,,,,,"-790",
"1739559432.461","-9140.177",,,,,,
"1739559432.462",,"4733.496",,,,,
"1739559432.464",,,"-36708.16",,,,
"1739559432.466",,,,"24",,,
"1739559432.467",,,,,"93",,
"1739559432.469",,,,,,"-790",
"1739559432.476","-9140.177",,,,,,
"1739559432.478",,"4733.496",,,,,
"1739559432.48",,,"-36708.16",,,,
"1739559432.482",,,,"24",,,
"1739559432.483",,,,,"93",,
"1739559432.485",,,,,,"-790",
"1739559432.491","-9896.604",,,,,,
"1739559432.493",,"3639.7",,,,,
"1739559432.495",,,"-36708.16",,,,
"1739559432.498",,,,"6",,,
"1739559432.499",,,,,"64",,
"1739559432.5",,,,,,"-790",
"1739559432.508","-9896.604","3639.7",,,,,
"1739559432.51",,,"-36708.16",,,,
"1739559432.512",,,,"6",,,
"1739559432.513",,,,,"64",,
"1739559432.515",,,,,,"-790",
"1739559432.523","-9896.604",,,,,,
"1739559432.525",,"3639.7",,,,,
"1739559432.526",,,"-36708.16",,,,
"1739559432.528",,,,"6",,,
"1739559432.529",,,,,"64",,
"1739559432.531",,,,,,"-790",
"1739559432.538","-9896.604",,,,,,
"1739559432.539",,"3639.7",,,,,
"1739559432.541",,,"-36708.16",,,,
"1739559432.543",,,,"6",,,
"1739559432.544",,,,,"64",,
"1739559432.546",,,,,,"-790",
"1739559432.553","-9896.604",,,,,,
"1739559432.554",,"3639.7",,,,,
"1739559432.556",,,"-36708.16",,,,
"1739559432.558",,,,"6",,,
"1739559432.559",,,,,"64",,
"1739559432.561",,,,,,"-790",
"1739559432.568","-9896.604",,,,,,
"1739559432.571",,"3639.7",,,,,
"1739559432.572",,,"-36708.16",,,,
"1739559432.574",,,,"6",,,
"1739559432.575",,,,,"64",,
"1739559432.576",,,,,,"-790",
"1739559432.584","-9896.604",,,,,,
"1739559432.586",,"3639.7",,,,,
"1739559432.588",,,"-36708.16",,,,
"1739559432.589",,,,"6",,,
"1739559432.59",,,,,"64",,
"1739559432.592",,,,,,"-790",
"1739559432.599","-10863.152",,,,,,
"1739559432.602",,"2093.299",,,,,
"1739559432.603",,,"-36708.16",,,,
"1739559432.606",,,,"-17","23",,
"1739559432.608",,,,,,"-790",
"1739559432.616","-10863.152",,,,,,
"1739559432.617",,"2093.299",,,,,
"1739559432.619",,,"-36708.16",,,,
"1739559432.621",,,,"-17",,,
"1739559432.622",,,,,"23",,
"1739559432.624",,,,,,"-790",
"1739559432.632","-10863.152",,,,,,
"1739559432.634",,"2093.299",,,,,
"1739559432.636",,,"-36708.16",,,,
"1739559432.637",,,,"-17",,,
"1739559432.639",,,,,"23",,
"1739559432.641",,,,,,"-790",
"1739559432.647","-10863.152",,,,,,
"1739559432.649",,"2093.299",,,,,
"1739559432.651",,,"-36708.16",,,,
"1739559432.653",,,,"-17",,,
"1739559432.654",,,,,"23",,
"1739559432.656",,,,,,"-790",
"1739559432.663","-10863.152",,,,,,
"1739559432.665",,"2093.299",,,,,
"1739559432.667",,,"-36708.16",,,,
"1739559432.668",,,,"-17",,,
"1739559432.67",,,,,"23",,
"1739559432.672",,,,,,"-790",
"1739559432.679","-10863.152",,,,,,
"1739559432.681",,"2093.299",,,,,
"1739559432.683",,,"-36708.16",,,,
"1739559432.685",,,,"-17",,,
"1739559432.686",,,,,"23",,
"1739559432.688",,,,,,"-790",
"1739559432.696","-11115.295","999.503",,,,,
"1739559432.699",,,"-37085.62",,,,
"1739559432.7",,,,"-23",,,
"1739559432.701",,,,,"-6",,
"1739559432.703",,,,,,"-796",
"1739559432.71","-11115.295",,,,,,
"1739559432.711",,"999.503",,,,,
"1739559432.713",,,"-37085.62",,,,
"1739559432.715",,,,"-23",,,
"1739559432.716",,,,,"-6",,
"1739559432.718",,,,,,"-796",
"1739559432.726","-11115.295",,,,,,
"1739559432.727",,"999.503",,,,,
"1739559432.729",,,"-37085.62",,,,
"1739559432.731",,,,"-23",,,
"1739559432.732",,,,,"-6",,
"1739559432.734",,,,,,"-796",
"1739559432.741","-11115.295",,,,,,
"1739559432.743",,"999.503",,,,,
"1739559432.744",,,"-37085.62",,,,
"1739559432.747",,,,"-23",,,
"1739559432.748",,,,,"-6",,
"1739559432.75",,,,,,"-796",
"1739559432.757","-11115.295",,,,,,
"1739559432.758",,"999.503",,,,,
"1739559432.76",,,"-37085.62",,,,
"1739559432.761",,,,"-23",,,
"1739559432.763",,,,,"-6",,
"1739559432.764",,,,,,"-796",
"1739559432.773","-11115.295","999.503",,,,,
"1739559432.775",,,"-37085.62",,,,
"1739559432.777",,,,"-23",,,
"1739559432.779",,,,,"-6",,
"1739559432.78",,,,,,"-796",
"1739559432.788","-11115.295",,,,,,
"1739559432.789",,"-999.503",,,,,
"1739559432.791",,,"-35575.772",,,,
"1739559432.793",,,,"-23",,,
"1739559432.795",,,,,"-59",,
"1739559432.796",,,,,,"-772",
"1739559432.804","-10863.152","-999.503",,,,,
"1739559432.806",,,"-35575.772",,,,
"1739559432.808",,,,"-17",,,
"1739559432.81",,,,,"-59",,
"1739559432.811",,,,,,"-772",
"1739559432.82","-10863.152",,,,,,
"1739559432.821",,"-999.503",,,,,
"1739559432.822",,,"-35575.772",,,,
"1739559432.824",,,,"-17",,,
"1739559432.826",,,,,"-59",,
"1739559432.827",,,,,,"-772",
"1739559432.836","-10863.152","-999.503",,,,,
"1739559432.838",,,"-35575.772",,,,
"1739559432.84",,,,"-17",,,
"1739559432.842",,,,,"-59",,
"1739559432.843",,,,,,"-772",
"1739559432.85","-10863.152",,,,,,
"1739559432.852",,"-999.503",,,,,
"1739559432.854",,,"-35575.772",,,,
"1739559432.855",,,,"-17",,,
"1739559432.857",,,,,"-59",,
"1739559432.859",,,,,,"-772",
"1739559432.865","-10863.152",,,,,,
"1739559432.867",,"-999.503",,,,,
"1739559432.87",,,"-35575.772",,,,
"1739559432.871",,,,"-17",,,
"1739559432.872",,,,,"-59",,
"1739559432.874",,,,,,"-772",
"1739559432.881","-10863.152",,,,,,
"1739559432.883",,"-999.503",,,,,
"1739559432.884",,,"-35575.772",,,,
"1739559432.886",,,,"-17",,,
"1739559432.888",,,,,"-59",,
"1739559432.889",,,,,,"-772",
"1739559432.896","-11367.438",,,,,,
"1739559432.898",,"-4507.193",,,,,
"1739559432.9",,,"-34380.48",,,,
"1739559432.901",,,,"-29",,,
"1739559432.904",,,,,"-152",,
"1739559432.905",,,,,,"-753",
"1739559432.912","-11367.438",,,,,,
"1739559432.914",,"-4507.193",,,,,
"1739559432.916",,,"-34380.48",,,,
"1739559432.917",,,,"-29",,,
"1739559432.919",,,,,"-152",,
"1739559432.921",,,,,,"-753",
"1739559432.928","-11367.438",,,,,,
"1739559432.93",,"-4507.193",,,,,
"1739559432.932",,,"-34380.48",,,,
"1739559432.934",,,,"-29",,,
"1739559432.935",,,,,"-152",,
"1739559432.937",,,,,,"-753",
"1739559432.944","-11367.438",,,,,,
"1739559432.946",,"-4507.193",,,,,
"1739559432.948",,,"-34380.48",,,,
"1739559432.949",,,,"-29",,,
"1739559432.951",,,,,"-152",,
"1739559432.953",,,,,,"-753",
"1739559432.96","-11367.438",,,,,,
"1739559432.962",,"-4507.193",,,,,
"1739559432.964",,,"-34380.48",,,,
"1739559432.965",,,,"-29",,,
"1739559432.967",,,,,"-152",,
"1739559432.969",,,,,,"-753",
"1739559432.976","-11367.438",,,,,,
"1739559432.978",,"-4507.193",,,,,
"1739559432.98",,,"-34380.48",,,,
"1739559432.982",,,,"-29",,,
"1739559432.983",,,,,"-152",,
"1739559432.985",,,,,,"-753",
"1739559432.992","-11367.438",,,,,,
"1739559432.994",,"-7373.693",,,,,
"1739559432.996",,,"-34380.48",,,,
"1739559432.998",,,,"-29",,,
"1739559432.999",,,,,"-228",,
"1739559433.001",,,,,,"-753",
"1739559433.008","-11367.438",,,,,,
"1739559433.01",,"-7373.693",,,,,
"1739559433.011",,,"-34380.48",,,,
"1739559433.014",,,,"-29",,,
"1739559433.015",,,,,"-228",,
"1739559433.017",,,,,,"-753",
"1739559433.024","-11367.438",,,,,,
"1739559433.027",,"-7373.693",,,,,
"1739559433.029",,,"-34380.48",,,,
"1739559433.03",,,,"-29",,,
"1739559433.031",,,,,"-228",,
"1739559433.033",,,,,,"-753",
"1739559433.04","-11367.438",,,,,,
"1739559433.042",,"-7373.693",,,,,
"1739559433.044",,,"-34380.48",,,,
"1739559433.046",,,,"-29",,,
"1739559433.048",,,,,"-228",,
"1739559433.05",,,,,,"-753",
"1739559433.057","-11367.438",,,,,,
"1739559433.059",,"-7373.693",,,,,
"1739559433.06",,,"-34380.48",,,,
"1739559433.061",,,,"-29",,,
"1739559433.063",,,,,"-228",,
"1739559433.065",,,,,,"-753",
"1739559433.072","-11367.438",,,,,,
"1739559433.075",,"-7373.693",,,,,
"1739559433.076",,,"-34380.48",,,,
"1739559433.077",,,,"-29",,,
"1739559433.079",,,,,"-228",,
"1739559433.081",,,,,,"-753",
"1739559433.089","-11367.438",,,,,,
"1739559433.09",,"-5600.989",,,,,
"1739559433.091",,,"-34380.48",,,,
"1739559433.093",,,,"-29",,,
"1739559433.095",,,,,"-181",,
"1739559433.097",,,,,,"-753",
"1739559433.103","-10358.867",,,,,,
"1739559433.106",,"-5600.989",,,,,
"1739559433.107",,,"-34380.48",,,,
"1739559433.11",,,,"-5","-181",,
"1739559433.112",,,,,,"-753",
"1739559433.119","-10358.867",,,,,,
"1739559433.122",,"-5600.989",,,,,
"1739559433.124",,,"-34380.48","-5",,,
"1739559433.126",,,,,"-181",,
"1739559433.128",,,,,,"-753",
"1739559433.136","-10358.867",,,,,,
"1739559433.139",,"-5600.989","-34380.48",,,,
"1739559433.141",,,,"-5",,,
"1739559433.143",,,,,"-181",,
"1739559433.144",,,,,,"-753",
"1739559433.151","-10358.867",,,,,,
"1739559433.154",,"-5600.989",,,,,
"1739559433.155",,,"-34380.48",,,,
"1739559433.157",,,,"-5",,,
"1739559433.158",,,,,"-181",,
"1739559433.16",,,,,,"-753",
"1739559433.166","-10358.867",,,,,,
"1739559433.168",,"-5600.989",,,,,
"1739559433.17",,,"-34380.48",,,,
"1739559433.172",,,,"-5",,,
"1739559433.174",,,,,"-181",,
"1739559433.175",,,,,,"-753",
"1739559433.182","-10358.867",,,,,,
"1739559433.184",,"-5600.989",,,,,
"1739559433.186",,,"-34380.48",,,,
"1739559433.188",,,,"-5",,,
"1739559433.189",,,,,"-181",,
"1739559433.191",,,,,,"-753",
"1739559433.199","-9644.462",,,,,,
"1739559433.2",,"-5600.989",,,,,
"1739559433.202",,,"-35135.404",,,,
"1739559433.203",,,,"12",,,
"1739559433.205",,,,,"-181",,
"1739559433.207",,,,,,"-765",
"1739559433.213","-9644.462",,,,,,
"1739559433.215",,"-5600.989",,,,,
"1739559433.217",,,"-35135.404",,,,
"1739559433.218",,,,"12",,,
"1739559433.22",,,,,"-181",,
"1739559433.222",,,,,,"-765",
"1739559433.229","-9644.462",,,,,,
"1739559433.231",,"-5600.989",,,,,
"1739559433.233",,,"-35135.404",,,,
"1739559433.234",,,,"12",,,
"1739559433.236",,,,,"-181",,
"1739559433.238",,,,,,"-765",
"1739559433.244","-9644.462",,,,,,
"1739559433.247",,"-5600.989",,,,,
"1739559433.249",,,"-35135.404",,,,
"1739559433.25",,,,"12",,,
"1739559433.252",,,,,"-181",,
"1739559433.253",,,,,,"-765",
"1739559433.26","-9644.462",,,,,,
"1739559433.262",,"-5600.989",,,,,
"1739559433.264",,,"-35135.404",,,,
"1739559433.265",,,,"12",,,
"1739559433.268",,,,,"-181",,
"1739559433.269",,,,,,"-765",
"1739559433.277","-9644.462",,,,,,
"1739559433.278",,"-5600.989",,,,,
"1739559433.28",,,"-35135.404",,,,
"1739559433.281",,,,"12",,,
"1739559433.283",,,,,"-181",,
"1739559433.285",,,,,,"-765",
"1739559433.292","-9140.177",,,,,,
"1739559433.294",,"-6694.785",,,,,
"1739559433.296",,,"-36330.7",,,,
"1739559433.297",,,,"24",,,
"1739559433.299",,,,,"-210",,
"1739559433.301",,,,,,"-784",
"1739559433.308","-9140.177",,,,,,
"1739559433.309",,"-6694.785",,,,,
"1739559433.311",,,"-36330.7",,,,
"1739559433.313",,,,"24",,,
"1739559433.314",,,,,"-210",,
"1739559433.316",,,,,,"-784",
"1739559433.323","-9140.177",,,,,,
"1739559433.326",,"-6694.785",,,,,
"1739559433.327",,,"-36330.7",,,,
"1739559433.328",,,,"24",,,
"1739559433.33",,,,,"-210",,
"1739559433.332",,,,,,"-784",
"1739559433.338","-9140.177",,,,,,
"1739559433.34",,"-6694.785",,,,,
"1739559433.342",,,"-36330.7",,,,
"1739559433.344",,,,"24",,,
"1739559433.345",,,,,"-210",,
"1739559433.347",,,,,,"-784",
"1739559433.354","-9140.177",,,,,,
"1739559433.355",,"-6694.785",,,,,
"1739559433.357",,,"-36330.7",,,,
"1739559433.359",,,,"24",,,
"1739559433.361",,,,,"-210",,
"1739559433.363",,,,,,"-784",
"1739559433.369","-9140.177",,,,,,
"1739559433.371",,"-6694.785",,,,,
"1739559433.373",,,"-36330.7",,,,
"1739559433.374",,,,"24",,,
"1739559433.377",,,,,"-210",,
"1739559433.378",,,,,,"-784",
"1739559433.386","-9140.177",,,,,,
"1739559433.388",,"-6694.785",,,,,
"1739559433.389",,,"-20225.662",,,,
"1739559433.391",,,,"24",,,
"1739559433.392",,,,,"-210",,
"1739559433.394",,,,,,"-528",
"1739559433.401","-8888.0034",,,,,,
"1739559433.403",,"-7826.298",,,,,
"1739559433.404",,,"-34757.94",,,,
"1739559433.406",,,,"30",,,
"1739559433.408",,,,,"-240",,
"1739559433.409",,,,,,"-759",
"1739559433.417","-8888.0034",,,,,,
"1739559433.418",,"-7826.298",,,,,
"1739559433.42",,,"-34757.94",,,,
"1739559433.422",,,,"30",,,
"1739559433.423",,,,,"-240",,
"1739559433.425",,,,,,"-759",
"1739559433.433","-8888.0034",,,,,,
"1739559433.435",,"-7826.298",,,,,
"1739559433.436",,,"-34757.94",,,,
"1739559433.438",,,,"30",,,
"1739559433.44",,,,,"-240",,
"1739559433.441",,,,,,"-759",
"1739559433.448","-8888.0034",,,,,,
"1739559433.451",,"-7826.298",,,,,
"1739559433.453",,,"-34757.94","30",,,
"1739559433.455",,,,,"-240",,
"1739559433.458",,,,,,"-759",
"1739559433.464","-8888.0034",,,,,,
"1739559433.467",,"-7826.298",,,,,
"1739559433.468",,,"-34757.94",,,,
"1739559433.469",,,,"30",,,
"1739559433.471",,,,,"-240",,
"1739559433.473",,,,,,"-759",
"1739559433.481","-8888.0034",,,,,,
"1739559433.482",,"-7826.298",,,,,
"1739559433.485",,,"-34757.94","30",,,
"1739559433.487",,,,,"-240",,
"1739559433.489",,,,,,"-759",
"1739559433.495","-5946.367",,,,,,
"1739559433.497",,"-6053.594",,,,,
"1739559433.499",,,"-35512.864",,,,
"1739559433.5",,,,"100",,,
"1739559433.502",,,,,"-193",,
"1739559433.504",,,,,,"-771",
"1739559433.512","-5946.367",,,,,,
"1739559433.513",,"-6053.594",,,,,
"1739559433.515",,,"-35512.864",,,,
"1739559433.516",,,,"100",,,
"1739559433.519",,,,,"-193",,
"1739559433.52",,,,,,"-771",
"1739559433.527","-5946.367",,,,,,
"1739559433.529",,"-6053.594",,,,,
"1739559433.531",,,"-35512.864",,,,
"1739559433.532",,,,"100",,,
"1739559433.534",,,,,"-193",,
"1739559433.536",,,,,,"-771",
"1739559433.543","-5946.367",,,,,,
"1739559433.544",,"-6053.594",,,,,
"1739559433.546",,,"-35512.864",,,,
"1739559433.548",,,,"100",,,
"1739559433.55",,,,,"-193",,
"1739559433.551",,,,,,"-771",
"1739559433.558","-5946.367",,,,,,
"1739559433.56",,"-6053.594",,,,,
"1739559433.561",,,"-35512.864",,,,
"1739559433.563",,,,"100",,,
"1739559433.565",,,,,"-193",,
"1739559433.567",,,,,,"-771",
"1739559433.574","-5946.367",,,,,,
"1739559433.576",,"-6053.594",,,,,
"1739559433.577",,,"-35512.864",,,,
"1739559433.579",,,,"100",,,
"1739559433.581",,,,,"-193",,
"1739559433.583",,,,,,"-771",
"1739559433.589","-5946.367",,,,,,
"1739559433.591",,"-7599.995",,,,,
"1739559433.593",,,"-36330.7",,,,
"1739559433.595",,,,"100",,,
"1739559433.596",,,,,"-234",,
"1739559433.598",,,,,,"-784",
"1739559433.606","-3761.13",,,,,,
"1739559433.607",,"-7599.995",,,,,
"1739559433.608",,,"-36330.7",,,,
"1739559433.61",,,,"152",,,
"1739559433.613",,,,,"-234",,
"1739559433.614",,,,,,"-784",
"1739559433.621","-3761.13",,,,,,
"1739559433.622",,"-7599.995",,,,,
"1739559433.624",,,"-36330.7",,,,
"1739559433.626",,,,"152",,,
"1739559433.628",,,,,"-234",,
"1739559433.63",,,,,,"-784",
"1739559433.636","-3761.13",,,,,,
"1739559433.638",,"-7599.995",,,,,
"1739559433.64",,,"-36330.7",,,,
"1739559433.642",,,,"152",,,
"1739559433.644",,,,,"-234",,
"1739559433.645",,,,,,"-784",
"1739559433.651","-3761.13",,,,,,
"1739559433.653",,"-7599.995",,,,,
"1739559433.655",,,"-36330.7",,,,
"1739559433.658",,,,"152",,,
"1739559433.659",,,,,"-234",,
"1739559433.66",,,,,,"-784",
"1739559433.669","-3761.13","-7599.995",,,,,
"1739559433.671",,,"-36330.7",,,,
"1739559433.673",,,,"152",,,
"1739559433.675",,,,,"-234",,
"1739559433.676",,,,,,"-784",
"1739559433.684","-3761.13",,,,,,
"1739559433.685",,"-7599.995",,,,,
"1739559433.688",,,"-36330.7",,,,
"1739559433.689",,,,"152",,,
"1739559433.691",,,,,"-234",,
"1739559433.692",,,,,,"-784",
"1739559433.699","-3508.987",,,,,,
"1739559433.702",,"-7826.298",,,,,
"1739559433.703",,,"-36330.7",,,,
"1739559433.704",,,,"158",,,
"1739559433.706",,,,,"-240",,
"1739559433.708",,,,,,"-784",
"1739559433.715","-3508.987",,,,,,
"1739559433.717",,"-7826.298",,,,,
"1739559433.72",,,"-36330.7","158",,,
"1739559433.722",,,,,"-240",,
"1739559433.724",,,,,,"-784",
"1739559433.732","-3508.987",,,,,,
"1739559433.733",,"-7826.298",,,,,
"1739559433.735",,,"-36330.7",,,,
"1739559433.736",,,,"158",,,
"1739559433.738",,,,,"-240",,
"1739559433.74",,,,,,"-784",
"1739559433.746","-3508.987",,,,,,
"1739559433.748",,"-7826.298",,,,,
"1739559433.75",,,"-36330.7",,,,
"1739559433.752",,,,"158",,,
"1739559433.753",,,,,"-240",,
"1739559433.755",,,,,,"-784",
"1739559433.763","-3508.987",,,,,,
"1739559433.764",,"-7826.298",,,,,
"1739559433.766",,,"-36330.7",,,,
"1739559433.767",,,,"158",,,
"1739559433.769",,,,,"-240",,
"1739559433.771",,,,,,"-784",
"1739559433.779","-3508.987",,,,,,
"1739559433.78",,"-7826.298",,,,,
"1739559433.782",,,"-36330.7",,,,
"1739559433.783",,,,"158",,,
"1739559433.785",,,,,"-240",,
"1739559433.787",,,,,,"-784",
"1739559433.793","-1786.0011",,,,,,
"1739559433.795",,"-9146.396",,,,,
"1739559433.797",,,"-34757.94",,,,
"1739559433.799",,,,"199",,,
"1739559433.801",,,,,"-275",,
"1739559433.802",,,,,,"-759",
"1739559433.809","-1786.0011",,,,,,
"1739559433.811",,"-9146.396",,,,,
"1739559433.813",,,"-34757.94",,,,
"1739559433.815",,,,"199",,,
"1739559433.816",,,,,"-275",,
"1739559433.818",,,,,,"-759",
"1739559433.826","-1786.0011",,,,,,
"1739559433.828",,"-9146.396",,,,,
"1739559433.83",,,"-34757.94",,,,
"1739559433.831",,,,"199",,,
"1739559433.833",,,,,"-275",,
"1739559433.835",,,,,,"-759",
"1739559433.842","-1786.0011",,,,,,
"1739559433.843",,"-9146.396",,,,,
"1739559433.846",,,"-34757.94",,,,
"1739559433.847",,,,"199",,,
"1739559433.849",,,,,"-275",,
"1739559433.85",,,,,,"-759",
"1739559433.857","-1786.0011",,,,,,
"1739559433.859",,"-9146.396",,,,,
"1739559433.861",,,"-34757.94",,,,
"1739559433.863",,,,"199",,,
"1739559433.864",,,,,"-275",,
"1739559433.866",,,,,,"-759",
"1739559433.875","-1786.0011",,,,,,
"1739559433.876",,"-9146.396",,,,,
"1739559433.878",,,"-34757.94",,,,
"1739559433.879",,,,"199",,,
"1739559433.881",,,,,"-275",,
"1739559433.883",,,,,,"-759",
"1739559433.89","-1786.0011",,,,,,
"1739559433.892",,"-9146.396",,,,,
"1739559433.894",,,"-35575.772",,,,
"1739559433.896",,,,"199",,,
"1739559433.897",,,,,"-275",,
"1739559433.899",,,,,,"-772",
"1739559433.905","-315.178",,,,,,
"1739559433.907",,"-9146.396",,,,,
"1739559433.909",,,"-35575.772",,,,
"1739559433.911",,,,"234",,,
"1739559433.913",,,,,"-275",,
"1739559433.914",,,,,,"-772",
"1739559433.921","-315.178",,,,,,
"1739559433.923",,"-9146.396",,,,,
"1739559433.925",,,"-35575.772",,,,
"1739559433.926",,,,"234",,,
"1739559433.933",,,,,"-275",,
"1739559433.934",,,,,,"-772",
"1739559433.94","-315.178","-9146.396",,,,,
"1739559433.942",,,"-35575.772","234",,,
"1739559433.944",,,,,"-275",,
"1739559433.946",,,,,,"-772",
"1739559433.952","-315.178",,,,,,
"1739559433.954",,"-9146.396",,,,,
"1739559433.956",,,"-35575.772",,,,
"1739559433.959",,,,"234",,,
"1739559433.96",,,,,"-275",,
"1739559433.961",,,,,,"-772",
"1739559433.969","-315.178",,,,,,
"1739559433.971",,"-9146.396",,,,,
"1739559433.973",,,"-35575.772",,,,
"1739559433.975",,,,"234",,,
"1739559433.977",,,,,"-275",,
"1739559433.978",,,,,,"-772",
"1739559433.985","-315.178",,,,,,
"1739559433.986",,"-9146.396",,,,,
"1739559433.988",,,"-35575.772",,,,
"1739559433.99",,,,"234",,,
"1739559433.992",,,,,"-275",,
"1739559433.994",,,,,,"-772",
"1739559434","399.226",,,,,,
"1739559434.001",,"-8467.489",,,,,
"1739559434.005",,,"-36330.7",,,,
"1739559434.006",,,,"251",,,
"1739559434.008",,,,,"-257",,
"1739559434.01",,,,,,"-784",
"1739559434.015","399.226",,,,,,
"1739559434.017",,"-8467.489",,,,,
"1739559434.019",,,"-36330.7",,,,
"1739559434.02",,,,"251",,,
"1739559434.022",,,,,"-257",,
"1739559434.024",,,,,,"-784",
"1739559434.033","399.226",,,,,,
"1739559434.034",,"-8467.489",,,,,
"1739559434.036",,,"-36330.7",,,,
"1739559434.038",,,,"251",,,
"1739559434.04",,,,,"-257",,
"1739559434.042",,,,,,"-784",
"1739559434.047","399.226",,,,,,
"1739559434.049",,"-8467.489",,,,,
"1739559434.051",,,"-36330.7",,,,
"1739559434.052",,,,"251",,,
"1739559434.054",,,,,"-257",,
"1739559434.056",,,,,,"-784",
"1739559434.062","399.226",,,,,,
"1739559434.064",,"-8467.489",,,,,
"1739559434.066",,,"-36330.7",,,,
"1739559434.067",,,,"251",,,
"1739559434.069",,,,,"-257",,
"1739559434.071",,,,,,"-784",
"1739559434.078","399.226",,,,,,
"1739559434.08",,"-8467.489",,,,,
"1739559434.082",,,"-36330.7",,,,
"1739559434.083",,,,"251",,,
"1739559434.088",,,,,"-257","-784",
"1739559434.093","651.368",,,,,,
"1739559434.095",,"-8467.489",,,,,
"1739559434.097",,,"-35512.864",,,,
"1739559434.098",,,,"257",,,
"1739559434.1",,,,,"-257",,
"1739559434.102",,,,,,"-771",
"1739559434.109","651.368",,,,,,
"1739559434.11",,"-8467.489",,,,,
"1739559434.114",,,"-35512.864",,,,
"1739559434.115",,,,"257",,,
"1739559434.118",,,,,"-257",,
"1739559434.119",,,,,,"-771",
"1739559434.126","651.368",,,,,,
"1739559434.127",,"-8467.489",,,,,
"1739559434.129",,,"-35512.864",,,,
"1739559434.13",,,,"257",,,
"1739559434.132",,,,,"-257",,
"1739559434.134",,,,,,"-771",
"1739559434.142","651.368",,,,,,
"1739559434.143",,"-8467.489",,,,,
"1739559434.146",,,"-35512.864","257",,,
"1739559434.148",,,,,"-257",,
"1739559434.15",,,,,,"-771",
"1739559434.156","651.368",,,,,,
"1739559434.158",,"-8467.489",,,,,
"1739559434.16",,,"-35512.864",,,,
"1739559434.162",,,,"257",,,
"1739559434.163",,,,,"-257",,
"1739559434.165",,,,,,"-771",
"1739559434.172","651.368",,,,,,
"1739559434.174",,"-8467.489",,,,,
"1739559434.176",,,"-35512.864",,,,
"1739559434.178",,,,"257",,,
"1739559434.179",,,,,"-257",,
"1739559434.181",,,,,,"-771",
"1739559434.188","651.368",,,,,,
"1739559434.189",,"-8467.489",,,,,
"1739559434.191",,,"-35512.864",,,,
"1739559434.193",,,,"257",,,
"1739559434.195",,,,,"-257",,
"1739559434.196",,,,,,"-771",
"1739559434.203","-315.178",,,,,,
"1739559434.205",,"-7826.298",,,,,
"1739559434.207",,,"-36708.16",,,,
"1739559434.209",,,,"234",,,
"1739559434.21",,,,,"-240",,
"1739559434.212",,,,,,"-790",
"1739559434.219","-315.178",,,,,,
"1739559434.221",,"-7826.298",,,,,
"1739559434.223",,,"-36708.16",,,,
"1739559434.225",,,,"234",,,
"1739559434.226",,,,,"-240",,
"1739559434.228",,,,,,"-790",
"1739559434.235","-315.178",,,,,,
"1739559434.238",,"-7826.298",,,,,
"1739559434.24",,,"-36708.16",,,,
"1739559434.241",,,,"234",,,
"1739559434.243",,,,,"-240",,
"1739559434.244",,,,,,"-790",
"1739559434.251","-315.178",,,,,,
"1739559434.252",,"-7826.298",,,,,
"1739559434.254",,,"-36708.16",,,,
"1739559434.256",,,,"234",,,
"1739559434.258",,,,,"-240",,
"1739559434.259",,,,,,"-790",
